,mean_usage,std_dev,max_usage,total_usage,mean_Night,mean_Morning,mean_Afternoon,mean_Evening,cluster
MAC001790,0.6634879551718232,0.4137083988887915,5.348,11622.9819987,0.5280694066438355,0.5156827318410233,0.7821796804337898,0.8279525107990868,1
MAC001791,0.2890208380973953,0.2899495434720943,4.8319998,2552.0540004000004,0.15710778985507243,0.2780819745018116,0.3626089716810149,0.35834934309016764,2
MAC001792,0.20413642332895715,0.23472248405461446,2.171,3576.2660003,0.046642694063926946,0.22265684924657533,0.2420184975336835,0.30523630134703195,2
MAC001793,0.2635915058397077,0.19054742498296218,2.007,4617.5959993,0.19279926921671614,0.2750906391552511,0.27357488584474887,0.3128963233386618,2
MAC001794,0.41733339019406396,0.47287900555153267,4.77,7311.680996200001,0.25213150689497715,0.49389041057077626,0.4442819633333333,0.479029679977169,1
MAC001795,0.10625941995318565,0.09806640540156826,1.176,1861.2399999,0.05151917808219178,0.10964390130196437,0.11091826484018265,0.1529792142530836,0
MAC001796,0.14955197807843806,0.06137106410018998,1.148,2619.7019999999998,0.12530607583371403,0.14077876712328766,0.15192945205479452,0.18018954099109386,0
MAC001797,0.1534450342636986,0.17075768094781568,1.96,2688.3570002999995,0.0810392694063927,0.13358675801369863,0.14733493148401824,0.25181917815068494,0
MAC001798,0.09252643295843802,0.19586973177337877,4.0500002,1620.6929997000002,0.0571407356636966,0.11694245266042474,0.08198493143835615,0.11401894972602739,0
MAC001799,0.08415963355281993,0.07079910953534149,0.879,1469.848,0.041573946886446896,0.08229203945859143,0.06877123883673002,0.14395287119652256,0
MAC001800,0.2473901923388708,0.23651863228989325,2.0940001,4333.5339992,0.10818771408997487,0.17778652961187213,0.25751780805936075,0.446127683919598,2
MAC001801,0.0551146820299121,0.08069586682542171,1.4349999,965.4989998000001,0.030428506167199637,0.05214086757990868,0.057331735114155256,0.08054634703196348,0
MAC001802,0.2704557595475217,0.22985586630152147,2.3800001,4698.0869991,0.17863351744935543,0.28463297236933,0.29928604329801933,0.31930953484569324,2
MAC001803,0.022892549649867987,0.03671705878588513,0.701,398.83400000000006,0.01994031221303949,0.024850091827364557,0.021222502870264066,0.02555752009184845,0
MAC001804,0.06941589586616422,0.07472931852141523,2.2030001,1215.7500002000002,0.04414846962083144,0.07590502287671233,0.08494059858350468,0.07266933089746518,0
MAC001805,0.6184814495833333,0.5504473201641474,4.0019999,10835.794996699999,0.7150326485616437,0.5600025110958904,0.501562556780822,0.6973280818949771,1
MAC001807,0.09739580954555835,0.11191298893031505,1.454,1705.9850000000001,0.04093581544084057,0.1376301369863014,0.1300703356930806,0.08092486869148208,0
MAC001808,0.07897265826816599,0.0892096912789815,1.734,1383.5220002,0.05605433789954338,0.0804568493150685,0.06817583923270154,0.11120114159817351,0
MAC001809,0.5243194635216896,0.6240038161490994,3.8069999,9186.0770009,0.2858299087214612,0.5227490866666668,0.6050027399315068,0.6836961187671233,1
MAC001810,0.14338289857297792,0.12378134151639722,1.268,2511.9250001000005,0.10382100456621005,0.12609614069422242,0.15466278541095893,0.18894771687214612,0
MAC001811,0.27809960617044355,0.26528167835847444,1.325,4872.0270005,0.26886894974885844,0.3176152969178082,0.2585709065996803,0.2673388128082192,2
MAC001812,0.14461397499000975,0.15851303024826002,2.1389999,2533.2029999000006,0.05007423481041572,0.12046722998401463,0.14575890408675798,0.26210684929223743,0
MAC001813,0.28755043669578123,0.28564106720477866,2.303,5037.020999599999,0.13013881271689495,0.2526531964611873,0.34813424662100456,0.4193657754626457,2
MAC001815,0.0927261830298533,0.16735315288422103,1.918,1624.4700005,0.02148618406028774,0.07692397262557077,0.10885159817351597,0.16362671242009133,0
MAC001816,0.10007140410958903,0.09831379709079788,0.992,1753.251,0.05106347031963471,0.1034986301369863,0.11118995433789955,0.1345335616438356,0
MAC001817,0.09442895471256495,0.10031190060013229,1.77,1654.1119997,0.047357534246575336,0.07881868006394155,0.10766476362183146,0.14388559027175157,0
MAC001818,0.33111519579860715,0.420751581092571,3.78,5800.476000000001,0.09930388134703196,0.5365151862068965,0.4211018263242009,0.26757227677551954,1
MAC001819,0.2087356164041096,0.2208087553461222,1.863,3657.0479994,0.07441735159817352,0.19059863015981734,0.1783143835388128,0.39161210031963467,2
MAC001820,0.6997043537687265,0.4890972632876486,3.513,2989.1369993,0.45942228464419477,0.6117893249063671,0.9563333330524345,0.7712724724719101,1
MAC001821,0.37399531906039507,0.2698854451992686,2.1459999,6551.649999300001,0.2011744690568623,0.4238356161643836,0.36194153923270156,0.5089874429680366,2
MAC001822,0.48057865583851994,0.4571552185595755,5.0209999,8416.3739997,0.1946522830821918,0.35923795398492814,0.6222241260680831,0.7464516791181174,1
MAC001824,0.18748261684649198,0.22006301967008807,2.862,3284.1329993,0.1488365297716895,0.14981658296025585,0.19027831038812787,0.2609986296414707,2
MAC001827,0.13956241794622978,0.11344950877713278,1.712,2444.9939999999997,0.0442689497716895,0.18808493148401828,0.1911260274200913,0.13476866864580955,0
MAC001828,0.2737477724583048,0.35501697658772796,2.658,4792.7760002,0.1432940638584475,0.14539561445865692,0.3758650810427624,0.43064838953621204,2
MAC001829,0.1744526514070438,0.1892906381546628,2.0680001,3056.2360000000003,0.11863561643835617,0.12743515981735162,0.19712739730593606,0.2546307375656543,0
MAC001831,0.4067495147025237,0.3049202266355275,3.2509999,7123.8110005,0.25482279056862295,0.3513900824268738,0.4323054794063927,0.5884359443023522,1
MAC001832,0.2361245610689616,0.6940759753644361,5.151,2085.2159988,0.03825317015398551,0.31046829723731884,0.24696918821930222,0.3488125001811594,2
MAC001834,0.19867848175228311,0.15017869721033178,1.589,3480.8470003,0.0794310502283105,0.24011849312785388,0.2445751142237443,0.23058926942922375,2
MAC001836,0.7227864980393278,0.6333896131028853,5.6459999,12644.4269967,0.38835818849496795,0.653710917692836,0.7410667727418249,1.1072550228310503,3
MAC001837,0.17429691156019864,0.22268754719369227,1.717,3053.1589997999995,0.06025199908613206,0.16835068497716896,0.14891027397260273,0.3195965752511416,0
MAC001838,0.20403847464322408,0.3189002413467408,2.378,3574.3459987999995,0.01942439470077661,0.26202442892694067,0.2886107306164383,0.24601004566210044,2
MAC001839,0.17955659083114212,0.1292360965417538,1.65,3141.163,0.10182420091324201,0.24098238396247995,0.1895173992216117,0.18606331426285713,0
MAC001841,0.09748434457236843,0.1370338122859136,2.0650001,1600.3030005,0.05704288499025341,0.1272166180311891,0.08236281683723196,0.12331505843079922,0
MAC001842,0.19146196925538603,0.10105487607278217,1.21,3350.393,0.16467124542124542,0.1186608814797899,0.21264101393012103,0.26991493254058996,0
MAC001843,0.3859357331541435,0.34217019315681757,3.2590001,6389.5519981,0.2387031664491177,0.38732954817588794,0.3567859900483092,0.560817874347826,1
MAC001844,0.10953153718819568,0.12917381657001875,1.419,1918.883,0.06818401826484019,0.06588082191780822,0.11971712333333334,0.18436126965060518,0
MAC001845,0.11962363011986302,0.12677449491174977,1.5369999,2095.8059997,0.056350684931506856,0.12519223739726026,0.13451164381278538,0.16243995433789954,0
MAC001846,0.640835069435307,0.7499660532099659,4.7620001,7013.2989999,0.35245760288742684,0.5959517540935673,0.6789970759868421,0.9359338447733919,1
MAC001848,0.15713722244991152,0.20069593670926625,2.1600001,2752.8870001,0.1366232876940639,0.1609410957305936,0.12953607310502283,0.20145855229504453,0
MAC001850,0.1946885096181289,0.09879314194424439,1.397,3410.748,0.1284527397260274,0.22678561643835618,0.2053528202786024,0.21816529680365296,0
MAC001852,0.07234374108111194,0.09901005379186054,0.977,1267.39,0.05243310502283106,0.03371735159817352,0.0881310801552866,0.11509703196347032,0
MAC001854,0.10058131179291056,0.1563478636989858,2.3180001,1762.0840013000002,0.05608721461187214,0.127597032283105,0.13695135875770725,0.08169794518264839,0
MAC001859,0.38134098311354686,0.3889609468750421,3.3989999,6679.950001200001,0.12892739726027397,0.44194336606531176,0.5003603564740808,0.45419045448732587,1
MAC001860,0.27249982865380223,0.26423163744316575,2.552,4773.1069987,0.18198219178082192,0.23119543385844749,0.2534287020109689,0.42337557041095886,2
MAC001862,0.7831006451846778,0.89718302180934,10.7609997,13717.5740017,0.6051253428995432,0.8025961185388129,0.9139698628310502,0.8107301808087731,3
MAC001863,0.05789467975796324,0.05318470041767304,0.955,1014.199,0.039249315068493155,0.07047671232876712,0.06293581544084056,0.05891917808219179,0
MAC001864,0.4125375876419887,0.4384588448405966,3.868,7227.2459979000005,0.212036301369863,0.21417191757990867,0.5616203194977168,0.6623788535053664,1
MAC001866,0.2474064159027342,0.23135777775661454,2.9030001,4334.313000200001,0.1210810502283105,0.20129200910958903,0.2623127853881278,0.40497579362868236,2
MAC001867,0.20991905000856312,0.2389190586552543,2.595,3677.151999,0.10109230068540095,0.19186506856164381,0.21716712312785388,0.32947716878995437,2
MAC001868,0.16902672911074307,0.11378477269321173,1.251,2959.4890000000005,0.10771095890410959,0.1964833257195066,0.18095402561756632,0.19099794473624115,0
MAC001869,0.21954389261415524,0.24727304240569156,1.992,3846.4089986,0.08639200915525115,0.20115662100456622,0.24175365283105024,0.3488732874657534,2
MAC001870,0.11570631720430107,0.15014717429229635,1.05,172.171,0.05877956989247312,0.0982231182795699,0.11881182795698925,0.18701075268817205,0
MAC001871,0.11987499998287669,0.06504010524284887,1.2359999,2100.2099996999996,0.0890404109589041,0.09891255707762556,0.12221529680365296,0.1693317350913242,0
MAC001872,0.05086718036529682,0.047698694671996035,0.632,891.1930000000002,0.029026255707762558,0.056430821917808224,0.05045182648401826,0.06755981735159818,0
MAC001874,0.43022328768835616,0.1363362546750716,1.625,7537.5120003,0.36687442922374425,0.43622511415525117,0.4679004566666666,0.44989315070776253,1
MAC001875,0.151046072145467,0.17047811337715238,2.1029999,2645.7229997,0.04643685773007536,0.1530637277067154,0.2002187713404887,0.204453196369863,0
MAC001876,0.17802774289302428,0.18621252739252694,1.706,3118.6899999999996,0.07461598173515982,0.14996164378995433,0.2075735160502283,0.28000639559159435,0
MAC001877,0.17449777346997034,0.10459576200407548,1.252,3056.5030001000005,0.11425439598081753,0.15416145238638962,0.20149783057775747,0.22807741493491665,0
MAC001878,0.48754771688356174,0.34210359519470857,3.7509999,8541.835999800001,0.31200228310502287,0.3961331051141552,0.5503009130821919,0.6917545662328767,1
MAC001879,0.13483947943829205,0.18798180166267542,1.835,2362.1180008,0.06699292235159818,0.09227168949771689,0.11530280888330668,0.2648157115323133,0
MAC001881,0.16348124890690108,0.14779068731851763,1.976,2864.0279996,0.11597420091324201,0.18265684929223744,0.1390988584474886,0.21620712484585522,0
MAC001882,0.23361641646212683,0.1089128925836864,1.01,4092.726,0.17196917808219175,0.19197534246575346,0.26276757990867583,0.30777049554692854,2
MAC001883,0.13965311948741366,0.14976401038153836,1.8150001,2446.5830003,0.075787899543379,0.13263812787671234,0.22018337522265358,0.13002146121004565,0
MAC001884,0.08874691780821918,0.07780587583451971,0.706,1554.846,0.05363082191780822,0.08998150684931508,0.06354246575342466,0.14783287671232878,0
MAC001885,0.30822790573190234,0.6593055039610226,5.3829999,5398.919996800001,0.08118524440383736,0.12903401826484018,0.44027517675268324,0.5824062566339347,1
MAC001886,0.10494582714921795,0.12464057308669686,1.74,1838.441,0.05185410958904109,0.11129237094563728,0.1318050228538813,0.12483470317351598,0
MAC001887,0.21864583356481482,0.22721919809768523,1.691,94.4550001,0.12867592592592594,0.11639814814814814,0.3115648157407407,0.31794444444444453,0
MAC001888,0.09491638127853881,0.07771741652891956,1.103,1662.935,0.05766210045662101,0.10192579908675799,0.11230000000000001,0.10777762557077626,0
MAC001889,0.05901008421985815,0.05314898905328501,0.509,532.507,0.05514095744680851,0.048283244680851066,0.044247783687943264,0.08836835106382979,0
MAC001890,0.09206952451623952,0.06316683055729579,0.727,1612.9660000000001,0.04359511303950674,0.0743404109589041,0.11643401826484018,0.1338974885844749,0
MAC001891,0.21350159836739355,0.19208217840087344,2.1199999,3740.1210002000003,0.1217728310045662,0.23340000002283104,0.22372762561643836,0.27513407951119234,2
MAC001892,0.05598550145556253,0.02276138693255767,0.49,980.8100000000001,0.04667716894977168,0.04956917808219178,0.05501621004566211,0.07268326101849737,0
MAC001893,0.3799582713837196,0.4283952717283432,4.8569999,6656.1089981000005,0.15292852247088376,0.28954315070776254,0.470475907261932,0.6068543379452055,1
MAC001894,0.16162914555625324,0.2893077612900025,4.1209998,2831.5810010000005,0.08320114152968036,0.23672625598173513,0.16824092253939255,0.15834977171232875,2
MAC001895,0.4176443087338737,0.5036033634057471,6.848,7316.2930004,0.1991787670547945,0.6120372147488584,0.28235259177894495,0.577014158643526,1
MAC001896,0.26047207630767477,0.16537129525877295,2.4790001,4561.3870003,0.21710783646333104,0.21923206943809959,0.2567043637422893,0.34879292237442927,2
MAC001897,0.16372335202787616,0.19591590633640626,1.867,2866.1410006,0.04405597441169751,0.18965958901826485,0.248325171784897,0.17296597396665905,0
MAC001898,0.02292390683868022,0.02061960192506837,0.178,401.5810000000001,0.023723059360730592,0.021090452261306535,0.02106643835616438,0.025814840182648402,0
MAC001899,0.3890933949991437,0.1195043398930071,1.501,6815.7490002,0.3352625570776256,0.35253322676410137,0.38114184559159436,0.48742397264840187,2
MAC001900,0.16057426646877498,0.22879556628126985,2.447,2812.94,0.05246986301369863,0.11011989038593285,0.1575067365836949,0.3221883562785388,2
MAC001901,0.3308210783905228,0.28381633377545934,2.359,809.8499999,0.24427614379084964,0.32092810441176467,0.308504902124183,0.4495751632352942,2
MAC001902,0.7098871774273244,0.6892111653643607,4.506,8620.1599955,0.5862641631422925,0.6919973638220758,0.6540665341567853,0.9072147560276681,3
MAC001903,0.14725354935310284,0.08886603751543956,1.238,2572.2250001,0.09826460481099655,0.14915044653079915,0.16665521980311357,0.17491071428571428,0
MAC001905,0.10728551041333638,0.1330816451731966,1.801,1879.2130004,0.06492077625570776,0.08379442674737322,0.08705502285388128,0.1934004111466423,0
MAC001906,0.19794605546866084,0.22045883735144883,2.5480001,3467.6189997000006,0.0980840182648402,0.09852706092715233,0.23108630134703198,0.36410207810002276,2
MAC001907,0.08926076035506336,0.08974651707335593,1.324,1563.6699999,0.0549486301369863,0.09783736866148926,0.08195433787671233,0.12230662100456623,0
MAC001908,0.20683874721107803,0.2355665536160072,2.0420001,1598.2429997,0.08419099378881986,0.1425447954945624,0.33429399575569363,0.2662919253623188,2
MAC001909,0.3059529680308219,0.2052479010690762,1.975,5360.2959998999995,0.1685027397260274,0.31865410961187207,0.3290155250228311,0.4076394977625571,2
MAC001911,0.20049542072123638,0.1435369666309268,0.972,3502.6549999999997,0.09000389194139193,0.15354029304029304,0.23097939088619188,0.32749416075108767,0
MAC001913,0.3621312785559361,0.28420746764716515,3.4860001,6344.5400003,0.22610182650684935,0.30597214605022827,0.4011906393150685,0.5152605023515981,1
MAC001914,0.26776227157534244,0.2721587707099566,2.7030001,4691.194998,0.13112260273972604,0.2204890408675799,0.27390890410958907,0.4455285385844749,2
MAC001915,0.08080037675533737,0.0867796825435787,1.184,1415.461,0.04063858447488585,0.07732975565197533,0.07552511415525115,0.12971842886503768,0
MAC001916,0.08379694010960782,0.12631622675778426,2.0190001,1467.8709999000002,0.042882191780821914,0.08593721463470319,0.07342426314827508,0.13293698630136985,0
MAC001917,0.25773127856164374,0.19799818721967874,2.1389999,4515.452000399999,0.18005821920091325,0.17256826484018267,0.2967134703424657,0.3815851598630137,2
MAC001918,0.17826689498287673,0.20133570351747457,4.3579998,3123.2360001,0.10087077625570777,0.24847876710045666,0.13219885851598173,0.23151917805936073,2
MAC001919,0.13034416030368765,0.2405421862510168,2.6099999,2283.3690002000003,0.06544462205983101,0.20088356168949772,0.05985136988584475,0.19519707693537336,0
MAC001920,0.2843115653042585,0.30318810493844256,2.6429999,4980.570001,0.19709387848332574,0.3245602740410959,0.22164178098173518,0.3939105022831051,2
MAC001921,0.09846949538036656,0.18695977061852617,1.852,392.20400010000003,0.0342070351758794,0.06425100401606426,0.11548393594377511,0.1798714858433735,0
MAC001922,0.13735789707745877,0.19058392769105603,4.1599998,2406.3729989000003,0.07401781228591003,0.1437360729908676,0.11149018257990867,0.22017305924657535,2
